Subject ID,Recording ID,ROI,Extraction Method,Number of Windows,MAE (bpm),RMSE (bpm),Pearson r,Pearson p,Bias (bpm),SD (bpm),LoA Lower (bpm),LoA Upper (bpm),Mean rPPG (bpm),Median rPPG (bpm),Mean Ground Truth (bpm),Median Ground Truth (bpm),Mean Error (bpm),Median Error (bpm),Median Absolute Error (bpm)
s28,vid_s28_T3.avi,bbox_forehead_jitter,POS,49,24.87,26.3,-0.02,0.894,24.87,8.63,7.96,41.78,112.55,113.44,87.68,87.58,24.87,23.22,23.22
s28,vid_s28_T3.avi,bbox_forehead_jitter,POS,50,27.57,28.72,-0.391,0.005,27.57,8.12,11.67,43.48,115.12,114.72,87.55,87.58,27.57,28.01,28.01
s34,vid_s34_T1.avi,bbox_forehead_jitter,R,49,11.11,13.17,0.161,0.270,-9.2,9.51,-27.85,9.44,60.78,58.0,69.98,69.92,-9.2,-11.84,12.13
s34,vid_s34_T1.avi,bbox_forehead_jitter,R,49,11.95,14.09,0.207,0.155,-9.16,10.82,-30.36,12.05,60.82,58.12,69.98,69.92,-9.16,-12.18,12.53
s34,vid_s34_T1.avi,bbox_forehead_jitter,R,50,21.26,21.64,0.204,0.155,21.26,4.09,13.24,29.28,91.21,91.62,69.96,69.91,21.26,21.88,21.88
s34,vid_s34_T1.avi,bbox_forehead_jitter,G,49,12.64,14.57,0.189,0.194,-5.24,13.74,-32.17,21.68,64.73,62.0,69.98,69.92,-5.24,-6.93,12.41
s34,vid_s34_T1.avi,bbox_forehead_jitter,G,49,14.91,17.53,-0.039,0.791,-3.3,17.39,-37.39,30.79,66.68,59.53,69.98,69.92,-3.3,-10.92,13.51
s34,vid_s34_T1.avi,bbox_forehead_jitter,G,50,23.47,25.09,-0.46,<0.001,23.47,8.95,5.92,41.02,93.43,92.15,69.96,69.91,23.47,22.18,22.18
s34,vid_s34_T1.avi,bbox_forehead_jitter,B,49,11.26,13.5,0.069,0.639,-0.63,13.62,-27.33,26.07,69.35,66.0,69.98,69.92,-0.63,-4.72,11.08
s34,vid_s34_T1.avi,bbox_forehead_jitter,B,49,11.18,13.33,0.162,0.268,-5.52,12.26,-29.54,18.5,64.46,62.81,69.98,69.92,-5.52,-6.16,12.06
s34,vid_s34_T1.avi,bbox_forehead_jitter,B,50,12.0,14.02,-0.252,0.078,12.0,7.32,-2.35,26.35,81.96,80.66,69.96,69.91,12.0,10.37,10.37
s34,vid_s34_T1.avi,bbox_forehead_jitter,GREY_W,49,12.76,14.64,0.212,0.145,-6.02,13.48,-32.44,20.4,63.96,62.0,69.98,69.92,-6.02,-6.97,12.41
s34,vid_s34_T1.avi,bbox_forehead_jitter,GREY_W,49,15.17,17.66,-0.084,0.566,-4.11,17.35,-38.11,29.9,65.87,59.53,69.98,69.92,-4.11,-11.41,14.19
s34,vid_s34_T1.avi,bbox_forehead_jitter,GREY_W,50,26.45,28.78,-0.212,0.139,26.45,11.46,3.99,48.91,96.41,94.51,69.96,69.91,26.45,24.23,24.23
s34,vid_s34_T1.avi,bbox_forehead_jitter,GREY_A,49,12.2,14.15,0.195,0.180,-4.96,13.4,-31.21,21.3,65.02,62.0,69.98,69.92,-4.96,-6.64,12.13
s34,vid_s34_T1.avi,bbox_forehead_jitter,GREY_A,49,13.45,15.34,-0.042,0.776,-5.92,14.29,-33.94,22.09,64.06,59.53,69.98,69.92,-5.92,-11.41,13.04
s34,vid_s34_T1.avi,bbox_forehead_jitter,GREY_A,50,21.49,22.94,-0.138,0.340,21.49,8.12,5.57,37.41,91.44,89.7,69.96,69.91,21.49,19.22,19.22
s34,vid_s34_T1.avi,bbox_forehead_jitter,PCA_1,49,12.24,14.23,0.187,0.199,-4.35,13.69,-31.17,22.48,65.63,62.0,69.98,69.92,-4.35,-6.04,12.13
s34,vid_s34_T1.avi,bbox_forehead_jitter,PCA_1,49,13.44,15.33,-0.041,0.780,-5.91,14.29,-33.93,22.1,64.07,59.53,69.98,69.92,-5.91,-11.41,13.04
s34,vid_s34_T1.avi,bbox_forehead_jitter,PCA_1,50,20.64,22.42,-0.014,0.924,20.64,8.85,3.28,37.99,90.59,90.23,69.96,69.91,20.64,19.54,19.54
s34,vid_s34_T1.avi,bbox_forehead_jitter,PCA_2,49,9.43,12.36,0.304,0.034,-8.22,9.32,-26.5,10.05,61.76,60.0,69.98,69.92,-8.22,-9.75,10.93
s34,vid_s34_T1.avi,bbox_forehead_jitter,PCA_2,49,9.36,12.32,0.363,0.010,-6.65,10.47,-27.18,13.88,63.33,64.69,69.98,69.92,-6.65,-5.41,9.46
s34,vid_s34_T1.avi,bbox_forehead_jitter,PCA_2,50,15.55,16.43,-0.256,0.072,15.55,5.35,5.07,26.04,85.51,86.31,69.96,69.91,15.55,16.32,16.32
s34,vid_s34_T1.avi,bbox_forehead_jitter,PCA_3,49,0.76,0.92,0.46,<0.001,-0.39,0.84,-2.03,1.26,69.59,70.0,69.98,69.92,-0.39,-0.44,0.7
s34,vid_s34_T1.avi,bbox_forehead_jitter,PCA_3,49,0.93,1.35,0.421,0.003,-0.55,1.25,-3.0,1.9,69.43,69.38,69.98,69.92,-0.55,-0.47,0.74
s34,vid_s34_T1.avi,bbox_forehead_jitter,PCA_3,50,0.48,0.64,0.638,<0.001,-0.04,0.65,-1.32,1.23,69.91,69.8,69.96,69.91,-0.04,-0.21,0.38
s34,vid_s34_T1.avi,bbox_forehead_jitter,ZCA_1,49,5.02,7.73,0.25,0.083,-4.67,6.22,-16.86,7.52,65.31,70.0,69.98,69.92,-4.67,-1.24,1.24
s34,vid_s34_T1.avi,bbox_forehead_jitter,ZCA_1,49,4.32,7.36,0.167,0.252,-3.85,6.34,-16.27,8.58,66.13,68.91,69.98,69.92,-3.85,-0.68,1.14
s34,vid_s34_T1.avi,bbox_forehead_jitter,ZCA_1,50,6.32,8.85,-0.091,0.530,5.96,6.61,-6.99,18.9,75.91,74.07,69.96,69.91,5.96,3.22,3.22
s34,vid_s34_T1.avi,bbox_forehead_jitter,ZCA_2,49,0.81,0.97,0.517,<0.001,-0.51,0.84,-2.15,1.13,69.47,70.0,69.98,69.92,-0.51,-0.63,0.81
s34,vid_s34_T1.avi,bbox_forehead_jitter,ZCA_2,49,0.85,1.18,0.472,<0.001,-0.4,1.12,-2.59,1.79,69.58,69.38,69.98,69.92,-0.4,-0.34,0.74
s34,vid_s34_T1.avi,bbox_forehead_jitter,ZCA_2,50,0.48,0.7,0.638,<0.001,0.13,0.69,-1.23,1.49,70.09,70.23,69.96,69.91,0.13,0.07,0.29
s34,vid_s34_T1.avi,bbox_forehead_jitter,ZCA_3,49,0.76,0.93,0.549,<0.001,-0.31,0.89,-2.05,1.44,69.67,70.0,69.98,69.92,-0.31,-0.3,0.66
s34,vid_s34_T1.avi,bbox_forehead_jitter,ZCA_3,49,1.76,4.32,0.394,0.005,-1.45,4.11,-9.5,6.61,68.53,69.38,69.98,69.92,-1.45,-0.49,0.78
s34,vid_s34_T1.avi,bbox_forehead_jitter,ZCA_3,50,1.0,1.47,0.188,0.191,0.87,1.2,-1.47,3.22,70.83,70.9,69.96,69.91,0.87,0.74,0.74
s34,vid_s34_T1.avi,bbox_forehead_jitter,ICA_1,49,0.73,0.88,0.462,<0.001,-0.35,0.82,-1.96,1.26,69.63,70.0,69.98,69.92,-0.35,-0.42,0.66
s34,vid_s34_T1.avi,bbox_forehead_jitter,ICA_1,49,0.8,1.13,0.413,0.003,-0.31,1.1,-2.46,1.85,69.67,69.84,69.98,69.92,-0.31,-0.33,0.59
s34,vid_s34_T1.avi,bbox_forehead_jitter,ICA_1,50,0.49,0.68,0.597,<0.001,-0.03,0.69,-1.38,1.32,69.93,69.81,69.96,69.91,-0.03,-0.16,0.38
s34,vid_s34_T1.avi,bbox_forehead_jitter,ICA_2,49,1.64,3.36,0.328,0.021,-1.37,3.1,-7.45,4.71,68.61,70.0,69.98,69.92,-1.37,-0.81,1.01
s34,vid_s34_T1.avi,bbox_forehead_jitter,ICA_2,49,2.79,5.5,0.063,0.665,-2.14,5.12,-12.18,7.89,67.83,69.38,69.98,69.92,-2.14,-0.8,0.96
s34,vid_s34_T1.avi,bbox_forehead_jitter,ICA_2,50,3.35,4.06,0.672,<0.001,3.31,2.37,-1.32,7.95,73.27,73.01,69.96,69.91,3.31,3.06,3.06
s34,vid_s34_T1.avi,bbox_forehead_jitter,ICA_3,49,10.9,13.36,0.4,0.004,-10.51,8.34,-26.86,5.84,59.47,58.0,69.98,69.92,-10.51,-11.75,11.75
s34,vid_s34_T1.avi,bbox_forehead_jitter,ICA_3,49,11.12,14.46,0.102,0.486,-8.28,11.98,-31.76,15.21,61.7,63.75,69.98,69.92,-8.28,-7.21,10.65
s34,vid_s34_T1.avi,bbox_forehead_jitter,ICA_3,50,34.75,35.47,-0.72,<0.001,34.75,7.17,20.7,48.8,104.71,105.5,69.96,69.91,34.75,35.66,35.66
s34,vid_s34_T1.avi,bbox_forehead_jitter,CHROM,49,0.81,0.97,0.517,<0.001,-0.51,0.84,-2.15,1.13,69.47,70.0,69.98,69.92,-0.51,-0.63,0.81
s34,vid_s34_T1.avi,bbox_forehead_jitter,CHROM,49,0.88,1.19,0.421,0.003,-0.38,1.13,-2.6,1.84,69.6,69.84,69.98,69.92,-0.38,-0.47,0.78
s34,vid_s34_T1.avi,bbox_forehead_jitter,CHROM,50,0.77,1.05,0.189,0.188,-0.21,1.03,-2.24,1.82,69.75,69.55,69.96,69.91,-0.21,-0.3,0.48
s34,vid_s34_T1.avi,bbox_forehead_jitter,POS,49,0.79,0.95,0.458,<0.001,-0.43,0.86,-2.11,1.25,69.55,70.0,69.98,69.92,-0.43,-0.45,0.72
s34,vid_s34_T1.avi,bbox_forehead_jitter,POS,49,0.68,0.82,0.549,<0.001,-0.19,0.81,-1.78,1.4,69.79,69.38,69.98,69.92,-0.19,-0.23,0.59
s34,vid_s34_T1.avi,bbox_forehead_jitter,POS,50,0.46,0.56,0.743,<0.001,-0.16,0.55,-1.23,0.92,69.8,69.6,69.96,69.91,-0.16,-0.3,0.37
s34,vid_s34_T2.avi,bbox_forehead_jitter,R,49,14.08,17.35,-0.409,0.003,-0.48,17.52,-34.82,33.86,66.08,68.0,66.56,68.16,-0.48,0.71,9.8
s34,vid_s34_T2.avi,bbox_forehead_jitter,R,49,20.24,24.8,-0.419,0.003,5.45,24.44,-42.46,53.35,72.01,71.72,66.56,68.16,5.45,6.38,16.36
s34,vid_s34_T2.avi,bbox_forehead_jitter,R,50,12.02,15.77,-0.658,<0.001,7.83,13.83,-19.28,34.93,74.15,74.4,66.33,68.01,7.83,4.72,9.52
s34,vid_s34_T2.avi,bbox_forehead_jitter,G,49,14.98,18.39,-0.49,<0.001,-0.15,18.58,-36.57,36.27,66.41,72.0,66.56,68.16,-0.15,4.33,12.46
s34,vid_s34_T2.avi,bbox_forehead_jitter,G,49,18.02,21.7,-0.369,0.009,2.17,21.82,-40.59,44.94,68.73,67.03,66.56,68.16,2.17,3.9,15.87
s34,vid_s34_T2.avi,bbox_forehead_jitter,G,50,13.2,16.66,-0.761,<0.001,6.3,15.58,-24.23,36.83,72.63,72.49,66.33,68.01,6.3,2.79,11.2
s34,vid_s34_T2.avi,bbox_forehead_jitter,B,49,14.37,17.95,-0.432,0.002,0.38,18.13,-35.16,35.92,66.94,72.0,66.56,68.16,0.38,4.29,9.8
s34,vid_s34_T2.avi,bbox_forehead_jitter,B,49,16.86,20.24,-0.358,0.012,1.89,20.36,-38.01,41.79,68.45,70.78,66.56,68.16,1.89,6.24,13.12
s34,vid_s34_T2.avi,bbox_forehead_jitter,B,50,13.6,16.72,-0.807,<0.001,6.14,15.71,-24.64,36.93,72.47,72.2,66.33,68.01,6.14,3.71,11.97
s34,vid_s34_T2.avi,bbox_forehead_jitter,GREY_W,49,15.28,18.79,-0.492,<0.001,-0.6,18.97,-37.78,36.58,65.96,72.0,66.56,68.16,-0.6,2.24,12.46
s34,vid_s34_T2.avi,bbox_forehead_jitter,GREY_W,49,19.08,23.18,-0.38,0.007,3.21,23.19,-42.25,48.67,69.77,67.5,66.56,68.16,3.21,3.9,16.13
s34,vid_s34_T2.avi,bbox_forehead_jitter,GREY_W,50,12.45,16.03,-0.626,<0.001,8.0,14.04,-19.51,35.51,74.33,75.18,66.33,68.01,8.0,5.15,9.9
s34,vid_s34_T2.avi,bbox_forehead_jitter,GREY_A,49,15.3,18.78,-0.508,<0.001,-0.36,18.97,-37.54,36.83,66.2,72.0,66.56,68.16,-0.36,4.29,12.46
s34,vid_s34_T2.avi,bbox_forehead_jitter,GREY_A,49,18.93,23.12,-0.375,0.008,3.61,23.07,-41.61,48.83,70.17,70.78,66.56,68.16,3.61,5.77,16.13
s34,vid_s34_T2.avi,bbox_forehead_jitter,GREY_A,50,12.45,15.97,-0.701,<0.001,7.53,14.23,-20.36,35.42,73.86,74.51,66.33,68.01,7.53,4.78,9.56
s34,vid_s34_T2.avi,bbox_forehead_jitter,PCA_1,49,15.14,18.48,-0.484,<0.001,-0.52,18.67,-37.11,36.07,66.04,72.0,66.56,68.16,-0.52,4.29,12.46
s34,vid_s34_T2.avi,bbox_forehead_jitter,PCA_1,49,18.93,23.12,-0.375,0.008,3.61,23.08,-41.62,48.84,70.17,70.78,66.56,68.16,3.61,5.77,16.13
s34,vid_s34_T2.avi,bbox_forehead_jitter,PCA_1,50,12.52,15.72,-0.649,<0.001,7.11,14.16,-20.65,34.87,73.44,74.72,66.33,68.01,7.11,4.6,10.52
s34,vid_s34_T2.avi,bbox_forehead_jitter,PCA_2,49,9.23,11.73,0.32,0.025,-4.07,11.11,-25.85,17.71,62.49,60.0,66.56,68.16,-4.07,0.15,7.49
s34,vid_s34_T2.avi,bbox_forehead_jitter,PCA_2,49,10.91,14.31,0.073,0.620,-3.17,14.1,-30.8,24.46,63.39,60.94,66.56,68.16,-3.17,-1.77,9.09
s34,vid_s34_T2.avi,bbox_forehead_jitter,PCA_2,50,16.74,20.03,0.214,0.136,15.24,13.12,-10.47,40.96,81.57,76.93,66.33,68.01,15.24,16.17,16.17
s34,vid_s34_T2.avi,bbox_forehead_jitter,PCA_3,49,11.33,14.39,0.095,0.514,-2.23,14.36,-30.38,25.92,64.33,64.0,66.56,68.16,-2.23,-0.68,11.61
s34,vid_s34_T2.avi,bbox_forehead_jitter,PCA_3,49,14.35,17.71,-0.233,0.107,-0.71,17.88,-35.76,34.35,65.85,65.62,66.56,68.16,-0.71,-0.65,13.72
s34,vid_s34_T2.avi,bbox_forehead_jitter,PCA_3,50,14.2,18.34,-0.351,0.012,14.12,11.83,-9.06,37.3,80.45,80.26,66.33,68.01,14.12,11.96,11.96
s34,vid_s34_T2.avi,bbox_forehead_jitter,ZCA_1,49,14.25,18.29,-0.394,0.005,1.81,18.39,-34.23,37.84,68.37,70.0,66.56,68.16,1.81,2.95,10.24
s34,vid_s34_T2.avi,bbox_forehead_jitter,ZCA_1,49,15.57,18.88,-0.387,0.006,0.56,19.07,-36.82,37.93,67.12,67.97,66.56,68.16,0.56,2.63,12.62
s34,vid_s34_T2.avi,bbox_forehead_jitter,ZCA_1,50,13.8,16.06,0.745,<0.001,13.8,8.3,-2.48,30.07,80.12,80.04,66.33,68.01,13.8,12.92,12.92
s34,vid_s34_T2.avi,bbox_forehead_jitter,ZCA_2,49,14.69,19.02,-0.294,0.040,-4.23,18.73,-40.95,32.49,62.33,56.0,66.56,68.16,-4.23,-6.36,12.56
s34,vid_s34_T2.avi,bbox_forehead_jitter,ZCA_2,49,16.21,20.86,-0.417,0.003,-0.28,21.07,-41.59,41.02,66.28,63.75,66.56,68.16,-0.28,-2.94,14.15
s34,vid_s34_T2.avi,bbox_forehead_jitter,ZCA_2,50,15.62,20.41,-0.41,0.003,15.56,13.34,-10.59,41.71,81.89,80.1,66.33,68.01,15.56,12.49,12.49
s34,vid_s34_T2.avi,bbox_forehead_jitter,ZCA_3,49,9.96,13.86,0.16,0.271,-0.89,13.98,-28.28,26.51,65.67,68.0,66.56,68.16,-0.89,0.73,6.36
s34,vid_s34_T2.avi,bbox_forehead_jitter,ZCA_3,49,11.95,15.26,0.094,0.521,0.7,15.4,-29.49,30.89,67.26,67.5,66.56,68.16,0.7,0.61,9.01
s34,vid_s34_T2.avi,bbox_forehead_jitter,ZCA_3,50,13.57,17.7,-0.786,<0.001,11.23,13.82,-15.87,38.32,77.55,76.8,66.33,68.01,11.23,8.36,9.95
s34,vid_s34_T2.avi,bbox_forehead_jitter,ICA_1,49,11.25,14.52,0.123,0.401,-0.11,14.67,-28.87,28.65,66.45,72.0,66.56,68.16,-0.11,4.72,9.1
s34,vid_s34_T2.avi,bbox_forehead_jitter,ICA_1,49,13.02,15.85,-0.052,0.723,2.12,15.87,-29.0,33.23,68.68,72.66,66.56,68.16,2.12,6.88,10.34
s34,vid_s34_T2.avi,bbox_forehead_jitter,ICA_1,50,12.53,15.66,0.161,0.263,12.04,10.12,-7.79,31.87,78.36,78.2,66.33,68.01,12.04,10.37,10.37
s34,vid_s34_T2.avi,bbox_forehead_jitter,ICA_2,49,13.32,15.79,-0.05,0.731,-7.46,14.06,-35.01,20.1,59.1,54.0,66.56,68.16,-7.46,-8.69,14.56
s34,vid_s34_T2.avi,bbox_forehead_jitter,ICA_2,49,12.46,16.04,-0.077,0.600,-4.06,15.68,-34.8,26.67,62.5,56.72,66.56,68.16,-4.06,-4.36,12.15
s34,vid_s34_T2.avi,bbox_forehead_jitter,ICA_2,50,12.06,17.33,-0.51,<0.001,10.86,13.64,-15.88,37.59,77.18,75.87,66.33,68.01,10.86,7.76,7.76
s34,vid_s34_T2.avi,bbox_forehead_jitter,ICA_3,49,10.39,12.62,0.291,0.043,-2.6,12.47,-27.05,21.85,63.96,64.0,66.56,68.16,-2.6,-0.9,10.71
s34,vid_s34_T2.avi,bbox_forehead_jitter,ICA_3,49,12.47,15.19,0.146,0.317,0.08,15.35,-30.01,30.17,66.64,66.56,66.56,68.16,0.08,-0.45,12.04
s34,vid_s34_T2.avi,bbox_forehead_jitter,ICA_3,50,11.17,13.28,0.81,<0.001,11.09,7.37,-3.36,25.55,77.42,77.08,66.33,68.01,11.09,10.7,10.7
s34,vid_s34_T2.avi,bbox_forehead_jitter,CHROM,49,13.05,19.16,-0.349,0.014,9.15,17.0,-24.17,42.48,75.71,76.0,66.56,68.16,9.15,2.95,8.56
s34,vid_s34_T2.avi,bbox_forehead_jitter,CHROM,49,14.46,19.97,-0.285,0.048,10.07,17.43,-24.09,44.22,76.63,75.47,66.56,68.16,10.07,8.11,9.5
s34,vid_s34_T2.avi,bbox_forehead_jitter,CHROM,50,18.01,22.63,-0.312,0.028,17.98,13.88,-9.23,45.19,84.31,84.28,66.33,68.01,17.98,13.94,13.94
s34,vid_s34_T2.avi,bbox_forehead_jitter,POS,49,12.56,18.66,-0.102,0.486,10.58,15.53,-19.86,41.02,77.14,78.0,66.56,68.16,10.58,9.75,9.75
s34,vid_s34_T2.avi,bbox_forehead_jitter,POS,49,13.32,19.67,-0.072,0.621,9.71,17.28,-24.16,43.58,76.27,76.88,66.56,68.16,9.71,7.11,9.46
s34,vid_s34_T2.avi,bbox_forehead_jitter,POS,50,16.98,21.08,-0.236,0.099,16.97,12.64,-7.81,41.74,83.3,85.05,66.33,68.01,16.97,14.5,14.5
s34,vid_s34_T3.avi,bbox_forehead_jitter,R,49,16.7,17.56,0.237,0.101,-16.48,6.13,-28.49,-4.47,59.63,60.0,76.12,75.87,-16.48,-17.24,17.24
s34,vid_s34_T3.avi,bbox_forehead_jitter,R,49,16.62,17.97,-0.066,0.650,-14.77,10.35,-35.06,5.52,61.35,60.47,76.12,75.87,-14.77,-16.2,16.2
s34,vid_s34_T3.avi,bbox_forehead_jitter,R,50,2.39,3.17,0.732,<0.001,-1.04,3.03,-6.97,4.89,75.18,75.32,76.22,75.9,-1.04,-0.97,1.74
s34,vid_s34_T3.avi,bbox_forehead_jitter,G,49,15.46,16.18,0.489,<0.001,-15.46,4.83,-24.92,-6.01,60.65,60.0,76.12,75.87,-15.46,-15.62,15.62
s34,vid_s34_T3.avi,bbox_forehead_jitter,G,49,16.37,17.76,-0.0,1.000,-14.61,10.21,-34.61,5.4,61.51,60.0,76.12,75.87,-14.61,-14.97,15.75
s34,vid_s34_T3.avi,bbox_forehead_jitter,G,50,4.51,5.14,0.727,<0.001,-1.69,4.91,-11.31,7.93,74.53,70.37,76.22,75.9,-1.69,-2.71,5.17
s34,vid_s34_T3.avi,bbox_forehead_jitter,B,49,15.43,16.19,0.412,0.003,-15.34,5.23,-25.59,-5.1,60.78,60.0,76.12,75.87,-15.34,-15.53,15.53
s34,vid_s34_T3.avi,bbox_forehead_jitter,B,49,16.77,18.18,-0.044,0.766,-15.84,9.02,-33.51,1.83,60.28,60.0,76.12,75.87,-15.84,-15.75,15.75
s34,vid_s34_T3.avi,bbox_forehead_jitter,B,50,3.37,4.09,0.619,<0.001,-1.72,3.75,-9.06,5.62,74.49,72.62,76.22,75.9,-1.72,-2.24,3.13
s34,vid_s34_T3.avi,bbox_forehead_jitter,GREY_W,49,15.71,16.46,0.506,<0.001,-15.71,4.98,-25.46,-5.95,60.41,60.0,76.12,75.87,-15.71,-15.62,15.62
s34,vid_s34_T3.avi,bbox_forehead_jitter,GREY_W,49,16.83,18.32,-0.142,0.329,-14.89,10.78,-36.02,6.23,61.22,60.0,76.12,75.87,-14.89,-15.85,15.98
s34,vid_s34_T3.avi,bbox_forehead_jitter,GREY_W,50,3.88,4.61,0.684,<0.001,-0.54,4.62,-9.59,8.52,75.68,72.58,76.22,75.9,-0.54,-2.35,3.33
s34,vid_s34_T3.avi,bbox_forehead_jitter,GREY_A,49,16.12,16.78,0.502,<0.001,-16.12,4.73,-25.39,-6.84,60.0,60.0,76.12,75.87,-16.12,-15.87,15.87
s34,vid_s34_T3.avi,bbox_forehead_jitter,GREY_A,49,17.21,18.61,-0.127,0.384,-15.37,10.59,-36.13,5.39,60.75,60.0,76.12,75.87,-15.37,-15.85,15.98
s34,vid_s34_T3.avi,bbox_forehead_jitter,GREY_A,50,2.52,3.04,0.738,<0.001,-0.73,2.99,-6.58,5.12,75.48,73.55,76.22,75.9,-0.73,-1.51,2.24
s34,vid_s34_T3.avi,bbox_forehead_jitter,PCA_1,49,15.91,16.61,0.501,<0.001,-15.91,4.82,-25.37,-6.46,60.2,60.0,76.12,75.87,-15.91,-15.73,15.73
s34,vid_s34_T3.avi,bbox_forehead_jitter,PCA_1,49,17.2,18.6,-0.127,0.384,-15.36,10.59,-36.12,5.39,60.76,60.0,76.12,75.87,-15.36,-15.85,15.98
s34,vid_s34_T3.avi,bbox_forehead_jitter,PCA_1,50,2.54,3.07,0.737,<0.001,-0.66,3.02,-6.59,5.26,75.55,73.53,76.22,75.9,-0.66,-1.49,2.29
s34,vid_s34_T3.avi,bbox_forehead_jitter,PCA_2,49,17.38,20.56,0.431,0.002,-3.42,20.48,-43.57,36.72,72.69,64.0,76.12,75.87,-3.42,-7.85,17.73
s34,vid_s34_T3.avi,bbox_forehead_jitter,PCA_2,49,15.15,18.31,0.331,0.020,-4.68,17.89,-39.73,30.38,71.44,70.78,76.12,75.87,-4.68,-7.88,13.64
s34,vid_s34_T3.avi,bbox_forehead_jitter,PCA_2,50,11.24,13.43,0.588,<0.001,10.5,8.46,-6.07,27.08,86.72,82.54,76.22,75.9,10.5,9.65,9.65
s34,vid_s34_T3.avi,bbox_forehead_jitter,PCA_3,49,6.7,8.2,0.264,0.067,-0.44,8.27,-16.65,15.76,75.67,78.0,76.12,75.87,-0.44,2.13,5.63
s34,vid_s34_T3.avi,bbox_forehead_jitter,PCA_3,49,10.44,16.59,0.214,0.140,3.82,16.31,-28.15,35.79,79.94,77.81,76.12,75.87,3.82,2.62,4.7
s34,vid_s34_T3.avi,bbox_forehead_jitter,PCA_3,50,5.66,6.9,0.744,<0.001,5.66,3.99,-2.17,13.48,81.87,79.61,76.22,75.9,5.66,4.8,4.8
s34,vid_s34_T3.avi,bbox_forehead_jitter,ZCA_1,49,12.91,15.62,0.341,0.017,-11.26,10.93,-32.69,10.17,64.86,62.0,76.12,75.87,-11.26,-15.29,15.29
s34,vid_s34_T3.avi,bbox_forehead_jitter,ZCA_1,49,13.24,15.7,0.386,0.006,-10.44,11.84,-33.65,12.77,65.67,63.28,76.12,75.87,-10.44,-11.55,12.9
s34,vid_s34_T3.avi,bbox_forehead_jitter,ZCA_1,50,3.2,4.06,0.662,<0.001,1.73,3.71,-5.55,9.0,77.94,76.7,76.22,75.9,1.73,1.41,2.29
s34,vid_s34_T3.avi,bbox_forehead_jitter,ZCA_2,49,8.21,9.81,0.169,0.247,-2.73,9.52,-21.38,15.92,73.39,74.0,76.12,75.87,-2.73,-3.62,7.3
s34,vid_s34_T3.avi,bbox_forehead_jitter,ZCA_2,49,9.74,14.47,0.378,0.007,2.72,14.36,-25.42,30.86,78.84,77.34,76.12,75.87,2.72,2.28,6.69
s34,vid_s34_T3.avi,bbox_forehead_jitter,ZCA_2,50,5.2,6.38,0.825,<0.001,5.2,3.73,-2.12,12.51,81.41,80.44,76.22,75.9,5.2,4.27,4.27
s34,vid_s34_T3.avi,bbox_forehead_jitter,ZCA_3,49,12.9,17.79,0.009,0.953,0.74,17.95,-34.45,35.93,76.86,74.0,76.12,75.87,0.74,2.11,8.27
s34,vid_s34_T3.avi,bbox_forehead_jitter,ZCA_3,49,11.43,15.8,-0.111,0.446,0.43,15.96,-30.85,31.72,76.55,77.34,76.12,75.87,0.43,2.41,8.52
s34,vid_s34_T3.avi,bbox_forehead_jitter,ZCA_3,50,5.75,6.39,0.834,<0.001,5.75,2.81,0.23,11.26,81.96,81.03,76.22,75.9,5.75,5.63,5.63
s34,vid_s34_T3.avi,bbox_forehead_jitter,ICA_1,49,6.89,8.81,0.267,0.064,-1.59,8.76,-18.75,15.57,74.53,76.0,76.12,75.87,-1.59,1.45,5.59
s34,vid_s34_T3.avi,bbox_forehead_jitter,ICA_1,49,11.36,16.79,0.193,0.183,0.88,16.94,-32.31,34.08,77.0,76.41,76.12,75.87,0.88,2.28,8.05
s34,vid_s34_T3.avi,bbox_forehead_jitter,ICA_1,50,6.19,7.39,0.831,<0.001,6.19,4.08,-1.81,14.19,82.41,78.67,76.22,75.9,6.19,5.3,5.3
s34,vid_s34_T3.avi,bbox_forehead_jitter,ICA_2,49,17.96,20.7,0.427,0.002,-3.26,20.66,-43.75,37.23,72.86,62.0,76.12,75.87,-3.26,-9.73,16.91
s34,vid_s34_T3.avi,bbox_forehead_jitter,ICA_2,49,15.97,18.62,0.177,0.224,-6.97,17.44,-41.16,27.22,69.15,69.38,76.12,75.87,-6.97,-8.6,15.28
s34,vid_s34_T3.avi,bbox_forehead_jitter,ICA_2,50,10.19,13.11,0.616,<0.001,8.92,9.7,-10.1,27.95,85.14,79.42,76.22,75.9,8.92,8.37,8.37
s34,vid_s34_T3.avi,bbox_forehead_jitter,ICA_3,49,11.22,13.95,-0.282,0.050,-8.32,11.31,-30.5,13.85,67.8,66.0,76.12,75.87,-8.32,-10.95,10.95
s34,vid_s34_T3.avi,bbox_forehead_jitter,ICA_3,49,12.49,15.32,-0.116,0.426,-8.46,12.91,-33.76,16.83,67.65,65.62,76.12,75.87,-8.46,-11.61,12.2
s34,vid_s34_T3.avi,bbox_forehead_jitter,ICA_3,50,4.12,4.98,0.793,<0.001,4.1,2.86,-1.52,9.71,80.31,77.76,76.22,75.9,4.1,3.3,3.3
s34,vid_s34_T3.avi,bbox_forehead_jitter,CHROM,49,6.48,8.09,0.412,0.003,3.35,7.44,-11.22,17.93,79.47,78.0,76.12,75.87,3.35,4.08,5.66
